Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,Cover Art
53487334,The Best of Me,David Sedaris,"Sedaris, David",,"=""0316628247""","=""9780316628242""",0,4.21,"Little, Brown and Company",Hardcover,387,2020,2020,,2021/02/22,to-read,to-read (#304),to-read,,,,0,0,
297673,The Brief Wondrous Life of Oscar Wao,Junot Díaz,"Díaz, Junot",,"=""1594489580""","=""9781594489587""",3,3.89,Riverhead Books,Hardcover,335,2007,2007,,2012/09/27,,,read,,,,1,0,
24290532,The Man Who Knew Infinity: A Life of the Genius Ramanujan,Robert Kanigel,"Kanigel, Robert",,"=""""","=""""",0,3.98,Abacus,Kindle Edition,434,2014,1991,,2021/02/19,to-read,to-read (#303),to-read,,,,0,0,
41749314,We Should All Be Feminists,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""""","=""""",5,4.42,,Audible Audio,,,2012,,2021/02/17,,,read,,,,1,0,
1611988,A Prisoner of Birth,Jeffrey Archer,"Archer, Jeffrey",,"=""0312379293""","=""9780312379292""",0,4.18,St. Martin's Press,Hardcover,501,2008,2008,,2021/02/17,to-read,to-read (#302),to-read,,,,0,0,
34066798,A Gentleman in Moscow,Amor Towles,"Towles, Amor",,"=""""","=""""",0,4.34,Penguin Books,Paperback,462,2019,2016,,2021/02/17,to-read,to-read (#301),to-read,,,,0,0,
1627,Brokeback Mountain,Annie Proulx,"Proulx, Annie",,"=""0743271327""","=""9780743271325""",4,3.97,Scribner,Paperback,55,2005,1997,,2021/02/16,,,read,,,,1,0,
21413662,"What If? Serious Scientific Answers to Absurd Hypothetical Questions (What If?, #1)",Randall Munroe,"Munroe, Randall",,"=""0544272994""","=""9780544272996""",3,4.14,Mariner Books,Hardcover,303,2014,2014,,2019/06/21,,,read,,,,1,0,
39074550,Humble Pi: A Comedy of Maths Errors,Matt    Parker,"Parker, Matt",,"=""0241360196""","=""9780241360194""",0,4.12,Allen Lane,Paperback,314,2019,2019,,2021/02/15,to-read,to-read (#300),to-read,,,,0,0,
16387,"Carry On, Jeeves (Jeeves, #3)",P.G. Wodehouse,"Wodehouse, P.G.",,"=""1585673927""","=""9781585673926""",5,4.24,The Overlook Press,Hardcover,273,2003,1925,,2021/02/14,,,read,,,,1,0,
6493321,Logicomix: An Epic Search for Truth,Apostolos Doxiadis,"Doxiadis, Apostolos","Apostolos Doxiadis, Christos H. Papadimitriou, Χρίστος Χ. Παπαδημητρίου, Alecos Papadatos, Annie Di Donna, Αλέκος Παπαδάτος","=""1596914521""","=""9781596914520""",4,4.05,Bloomsbury (NYC),Paperback,352,2009,2009,,2021/02/15,,,read,,,,1,0,
200572,"My Man Jeeves (Jeeves, #1)",P.G. Wodehouse,"Wodehouse, P.G.",,"=""1585678759""","=""9781585678754""",0,4.07,Harry N. Abrams,Hardcover,256,2007,1919,,2021/02/14,to-read,to-read (#299),to-read,,,,0,0,
9515964,"The Inimitable Jeeves (Jeeves, #2)",P.G. Wodehouse,"Wodehouse, P.G.",,"=""0393339807""","=""9780393339802""",0,4.20,W. W. Norton  Company,Paperback,240,2011,1923,,2021/02/14,to-read,to-read (#298),to-read,,,,0,0,
77281,The Far Side Gallery,Gary Larson,"Larson, Gary",,"=""0836220625""","=""9780836220629""",4,4.42,Andrews McMeel Publishing,Paperback,192,1984,1982,,2021/02/12,,,read,,,,1,0,
5553,Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher,Richard P. Feynman,"Feynman, Richard P.",,"=""0465023924""","=""9780465023929""",0,4.21,Basic Books,Paperback,138,1995,1994,,2021/02/11,to-read,to-read (#297),to-read,,,,0,0,
106646,The Doomsday Conspiracy,Sidney Sheldon,"Sheldon, Sidney",Vytautas Liūtas,"=""1568650957""","=""9781568650951""",0,3.65,Doubleday Books,Hardcover,448,1991,1991,,2021/02/10,,,read,,,,1,0,
92303,The Importance of Being Earnest,Oscar Wilde,"Wilde, Oscar","Stanley Appelbaum, Yvonne Skargon","=""158049580X""","=""9781580495806""",5,4.18,Prestwick House,Paperback,76,2005,1895,,2019/06/21,,,read,Such a delightfully funny play! The full cast dramatization audiobook made it even more delightful.,,,1,0,
4894,Who Moved My Cheese?,Spencer Johnson,"Johnson, Spencer",Kenneth H. Blanchard,"=""0091883768""","=""9780091883768""",3,3.85,Vermilion,Hardcover,96,2002,1999,,2021/02/08,,,read,,,,1,0,
10073506,"Tinker, Tailor, Soldier, Spy (George Smiley, #5; Karla Trilogy, #1)",John le Carré,"Carré, John le",,"=""0143119788""","=""9780143119784""",0,4.04,Penguin Books,Paperback,381,2011,1974,,2021/02/07,to-read,to-read (#296),to-read,,,,0,0,
2165,The Old Man and the Sea,Ernest Hemingway,"Hemingway, Ernest",,"=""0684830493""","=""9780684830490""",4,3.79,Scribner,Hardcover,96,1996,1952,,2020/05/05,,,read,,,,1,0,
157993,The Little Prince,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de",Richard Howard,"=""""","=""""",3,4.32,"Harcourt, Inc.",Paperback,96,2000,1943,,2019/06/18,,,read,,,,1,0,
268266,Thinking Physics: Understandable Practical Reality,Lewis Carroll Epstein,"Epstein, Lewis Carroll",,"=""0935218084""","=""9780935218084""",0,4.39,Insight Press,Paperback,582,2002,1989,,2021/02/06,to-read,to-read (#295),to-read,,,,0,0,
248787,The World Without Us,Alan Weisman,"Weisman, Alan",,"=""""","=""""",0,3.80,Thomas Dunne Books,Hardcover,324,2007,2007,,2021/02/06,to-read,to-read (#294),to-read,,,,0,0,
21,A Short History of Nearly Everything,Bill Bryson,"Bryson, Bill",,"=""076790818X""","=""9780767908184""",5,4.20,Crown Publishing Group (NY),Paperback,544,2004,2003,,2021/02/05,,,read,,,,1,0,
14743,The God Delusion,Richard Dawkins,"Dawkins, Richard",,"=""0618680004""","=""9780618680009""",3,3.90,Houghton Mifflin Co.,Hardcover,374,2006,2006,,2021/02/05,,,read,,,,1,0,
12609433,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,"Duhigg, Charles",,"=""1400069289""","=""9781400069286""",5,4.13,Random House,Hardcover,375,2012,2012,2021/01/16,2021/01/14,,,[,,,,1,0,
318431,Long Walk to Freedom,Nelson Mandela,"Mandela, Nelson",,"=""0316548189""","=""9780316548182""",0,4.32,Back Bay Books,Paperback,656,1995,1994,,2021/01/14,to-read,to-read (#293),to-read,,,,0,0,
31685789,Room,Emma Donoghue,"Donoghue, Emma",,"=""""","=""""",4,4.07,"Little, Brown and Company",Kindle Edition,321,2010,2010,,2021/01/11,,,read,,,,1,0,
18302455,The Circle,Dave Eggers,"Eggers, Dave",,"=""""","=""""",3,3.44,Knopf,Hardcover,493,2013,2013,,2021/01/04,,,read,,,,1,0,
10746542,The Sense of an Ending,Julian Barnes,"Barnes, Julian",,"=""0224094157""","=""9780224094153""",5,3.73,Jonathan Cape,Hardcover,150,2011,2011,,2021/01/04,,,read,,,,1,0,
45159584,Of Mice and Men,John Steinbeck,"Steinbeck, John",,"=""""","=""""",5,3.88,Penguin Books,Kindle Edition,73,1993,1937,2020/12/25,2019/06/18,,,read,,,,1,0,
89724,We Have Always Lived in the Castle,Shirley Jackson,"Jackson, Shirley",Jonathan Lethem,"=""0143039970""","=""9780143039976""",4,3.96,Penguin Books,Paperback,146,2006,1962,,2020/12/18,,,read,,,,1,0,
33289150,Stitches: A Memoir,David Small,"Small, David",,"=""""","=""""",4,4.05,W. W. Norton & Company,Kindle Edition,336,2010,2009,2020/12/20,2020/12/20,,,read,,,,1,0,
15843166,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,"Sincero, Jen",,"=""0762447699""","=""9780762447695""",3,3.95,Running Press Adult,Paperback,256,2013,2013,,2020/01/23,,,read,,,,1,0,
55963657,Annihilation of Caste,B.R. Ambedkar,"Ambedkar, B.R.",,"=""""","=""""",0,4.62,,Kindle Edition,,2020,1936,,2020/12/19,to-read,to-read (#292),to-read,,,,0,0,
6516450,What the Dog Saw and Other Adventures,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316078573""","=""9780316078573""",3,3.85,"Little, Brown and Company",Hardcover,444,2009,2009,2020/12/19,2020/12/02,,,read,,,,1,0,
27163019,"The Vision, Volume 1: Little Worse Than A Man",Tom King,"King, Tom","Gabriel Hernández Walta, Jordie Bellaire, Clayton Cowles, Mike Del Mundo","=""0785196579""","=""9780785196570""",4,4.26,Marvel,Paperback,136,2016,2016,,2020/12/18,,,read,,,,1,0,
29429788,A Wizard of Earthsea,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0141354917""","=""9780141354910""",0,4.01,Puffin,Paperback,291,2016,1968,,2020/12/17,to-read,to-read (#291),to-read,,,,0,0,
55573766,The Most Interesting Person in the Room: A brief guide to understanding the world,Thomas   Vernon,"Vernon, Thomas",,"=""0578772477""","=""9780578772479""",0,3.93,Thomas Vernon,Paperback,344,2020,,,2020/12/17,to-read,to-read (#290),to-read,,,,0,0,
4030991,Shoe Dog,Phil Knight,"Knight, Phil",,"=""""","=""""",0,4.47,Scribner,Kindle Edition,402,2016,2016,,2020/12/17,to-read,to-read (#289),to-read,,,,0,0,
607640,Propaganda analysis;: A study of inferences made from Nazi propaganda in World War II,Alexander L. George,"George, Alexander L.",,"=""0837166306""","=""9780837166308""",0,3.40,Greenwood Press,Unknown Binding,287,1973,1973,,2020/12/13,to-read,to-read (#288),to-read,,,,0,0,
34043787,The Life-Changing Manga of Tidying Up: A Magical Story,Marie Kondō,"Kondō, Marie",Yuko Uramoto,"=""""","=""""",5,4.08,Ten Speed Press,Kindle Edition,192,2017,2017,2020/12/08,2020/12/08,,,read,,,,1,0,
7718,The Metamorphosis (Graphic Novel Adaptation),Peter Kuper,"Kuper, Peter","Franz Kafka, Kerstin Hasenpusch","=""1400052998""","=""9781400052998""",4,3.79,Broadway Books,Paperback,80,2004,2004,,2020/12/08,,,read,,,,1,0,
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",4,3.99,HarperPerennial / Perennial Classics,Paperback,268,1998,1932,,2020/11/25,,,read,,,,1,0,
32829,Journey to the Center of the Earth,Jules Verne,"Verne, Jules","سمیه شکرزاده, Julio Verne","=""0553213970""","=""9780553213973""",4,3.86,Bantam,Paperback,240,2006,1864,,2020/11/30,,,read,,,,1,0,
156529,"Girl on Girl (Y: The Last Man, #6)",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, Goran Sudžuka, José Marzán Jr.","=""1401205011""","=""9781401205010""",4,4.20,Vertigo,Paperback,128,2005,2005,2020/12/02,2020/11/30,,,read,,,,1,0,
50734400,How to Argue With a Racist: What Our Genes Do (and Don't) Say About Human Difference,Adam Rutherford,"Rutherford, Adam",,"=""1615196714""","=""9781615196715""",0,3.92,The Experiment,Hardcover,224,2020,2020,,2020/12/02,to-read,to-read (#287),to-read,,,,0,0,
51291,How to Lie with Statistics,Darrell Huff,"Huff, Darrell",Irving Geis,"=""0393310728""","=""9780393310726""",0,3.85,W. W. Norton & Company,Paperback,142,1982,1954,,2020/12/02,to-read,to-read (#286),to-read,,,,0,0,
55987594,Jugalbandi: The BJP Before Modi,Vinay Sitapati,"Sitapati, Vinay",,"=""0670091073""","=""9780670091072""",0,4.36,Penguin Viking,Hardcover,424,2020,2020,,2020/12/02,to-read,to-read (#285),to-read,,,,0,0,
40765727,Ideology and Identity: The Changing Party Systems of India,Pradeep K. Chhibber,"Chhibber, Pradeep K.",Rahul Verma,"=""0190623888""","=""9780190623883""",0,4.00,"Oxford University Press, USA",Paperback,336,2018,,,2020/12/02,to-read,to-read (#284),to-read,,,,0,0,
54479,Around the World in Eighty Days,Jules Verne,"Verne, Jules","Brian W. Aldiss, Michael Glencross","=""014044906X""","=""9780140449068""",4,3.94,Penguin Books ,Paperback,252,2004,1872,,2020/11/30,,,read,,,,1,0,
19584260,Zombies: A Record of the Year of Infection,Don Roff,"Roff, Don",Chris Lane,"=""""","=""""",3,3.87,Chronicle Books LLC,Kindle Edition,144,2010,2009,2020/11/25,2020/11/25,,,read,,,,1,0,
32191710,Astrophysics for People in a Hurry,Neil deGrasse Tyson,"Tyson, Neil deGrasse",,"=""0393609391""","=""9780393609394""",4,4.08,W. W. Norton  Company,Hardcover,223,2017,2017,,2019/06/02,,,read,,,,1,0,
20697471,Food: A Love Story,Jim Gaffigan,"Gaffigan, Jim",,"=""0804140413""","=""9780804140416""",3,3.71,Crown Archetype,Hardcover,340,2014,2014,2019/11/11,2019/06/21,,,read,,,,1,0,
27833670,Dark Matter,Blake Crouch,"Crouch, Blake","Hilary Clarcq, Andy Weir","=""1101904224""","=""9781101904220""",4,4.12,Crown,Hardcover,352,2016,2016,,2019/06/18,,,read,,,,1,0,
486319,Iacocca: An Autobiography,Lee Iacocca,"Iacocca, Lee",William Novak,"=""0553251473""","=""9780553251470""",4,3.97,Bantam,Mass Market Paperback,366,1986,1984,,2019/12/26,,,read,,,,1,0,
46199,Letters to a Young Poet,Rainer Maria Rilke,"Rilke, Rainer Maria","Franz Xaver Kappus, Reginald Snell","=""0486422453""","=""9780486422459""",3,4.30,Dover Publications,Paperback,80,2002,1929,,2020/01/17,,,read,,,,1,0,
1852,The Call of the Wild,Jack London,"London, Jack",Avi,"=""""","=""""",3,3.89,Scholastic,Mass Market Paperback,172,2001,1903,,2020/02/09,,,read,,,,1,0,
8664353,"Unbroken: A World War II Story of Survival, Resilience and Redemption",Laura Hillenbrand,"Hillenbrand, Laura",,"=""1400064163""","=""9781400064168""",4,4.37,Random House,Hardcover,492,2010,2010,2020/02/20,2020/02/17,,,read,,,,1,0,
15719,Marvel 1602,Neil Gaiman,"Gaiman, Neil","Andy Kubert, Richard Isanove, Peter Sanderson, Todd Klein","=""0785123113""","=""9780785123118""",2,3.94,Marvel,Paperback,248,2006,2003,2020/05/03,2020/05/03,,,read,,,,2,0,
46223297,Permanent Record,Edward Snowden,"Snowden, Edward",,"=""1250237238""","=""9781250237231""",5,4.31,Metropolitan Books,Hardcover,339,2019,2019,,2019/09/30,,,read,,,,1,0,
102868,"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""1420925539""","=""9781420925531""",4,4.14,Digireads.com,Paperback,123,2005,1887,,2020/07/03,,,read,,,,1,0,
23128304,The Strange Library,Haruki Murakami,"Murakami, Haruki","Ted Goossen, Chip Kidd","=""0385354304""","=""9780385354301""",1,3.56,Knopf,Paperback,96,2014,2005,,2020/08/17,,,read,,,,1,0,
8492102,Set to Sea,Drew Weing,"Weing, Drew",,"=""1606993682""","=""9781606993682""",3,3.97,Fantagraphics,Hardcover,144,2010,2010,,2020/09/04,,,read,,,,1,0,
17739826,My Friend Dahmer,Derf Backderf,"Backderf, Derf",,"=""""","=""""",3,3.93,Abrams ComicArts,Kindle Edition,224,2012,2012,2020/09/21,2020/09/21,,,read,,,,1,0,
18373298,"Congratulations, by the Way: Some Thoughts on Kindness",George Saunders,"Saunders, George",Chelsea Cardinal,"=""0812996275""","=""9780812996272""",2,4.15,Random House,Hardcover,64,2014,2013,,2020/08/18,,,read,,,,1,0,
34760357,"Truth About Me, The: A Hijra Life Story",A. Revathi,"Revathi, A.",,"=""""","=""""",2,3.96,Penguin,Kindle Edition,312,2010,2010,2020/09/21,2020/08/31,,,read,,,,1,0,
38210,The Art of Happiness,Dalai Lama XIV,"XIV, Dalai Lama",Howard C. Cutler,"=""1573221112""","=""9781573221115""",3,4.16,Riverhead Hardcover,Hardcover,336,1998,1998,,2020/09/05,,,read,,,,1,0,
18623692,Cycles (Y: The Last Man #2),Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, José Marzán Jr., Pamela Rambo, Clem Robins","=""""","=""""",4,4.22,Vertigo,Kindle Edition,129,2011,2003,2020/10/12,2020/10/11,,,read,,,,1,0,
18169927,One Small Step (Y: The Last Man #3),Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, Paul Chadwick, José Marzán Jr., Pamela Rambo, Clem Robins","=""""","=""""",4,4.21,Vertigo,Kindle Edition,168,2011,2004,2020/10/12,2020/10/12,,,read,,,,1,0,
18386,The Death of Ivan Ilych,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude","=""1600964338""","=""9781600964336""",4,4.11,Waking Lion Press,Paperback,86,2006,1886,,2020/10/15,,,read,,,,1,0,
18898803,Safeword (Y: The Last Man #4),Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, Goran Parlov, José Marzán Jr., Lee Loughridge, Clem Robins","=""""","=""""",4,4.25,Vertigo,Kindle Edition,143,2011,2004,2020/11/02,2020/11/02,,,read,,,,1,0,
38884175,"Black Klansman: Race, Hate, and the Undercover Investigation of a Lifetime",Ron Stallworth,"Stallworth, Ron",Jordan Peele,"=""1250299055""","=""9781250299055""",2,3.61,Flatiron Books,Paperback,208,2018,2014,,2019/07/15,,,read,,,,1,0,
18898801,Ring of Truth (Y: The Last Man #5),Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, José Marzán Jr., Lee Loughridge, Clem Robins","=""""","=""""",4,4.27,Vertigo,Kindle Edition,190,2011,2005,2020/11/17,2020/11/17,,,read,,,,1,0,
22733729,"The Long Way to a Small, Angry Planet (Wayfarers, #1)",Becky  Chambers,"Chambers, Becky",,"=""1500453307""","=""9781500453305""",0,4.17,CreateSpace Independent Publishing Platform ,Paperback,518,2014,2014,,2020/11/25,to-read,to-read (#283),to-read,,,,0,0,
16252333,The Ramayana: A Shortened Modern Prose Version of the Indian Epic (Suggested by the Tamil Version of Kamban),R.K. Narayan,"Narayan, R.K.",John      Lee,"=""1467650706""","=""9781467650700""",0,3.92,Tantor Audio Pa,Audiobook,,2013,1972,,2020/11/25,to-read,to-read (#282),to-read,,,,0,0,
5130,Island,Aldous Huxley,"Huxley, Aldous",,"=""0060085495""","=""9780060085490""",0,3.86,Harper Perennial Classics,Paperback,354,2002,1962,,2020/11/25,to-read,to-read (#281),to-read,,,,0,0,
65458,Defying Hitler,Sebastian Haffner,"Haffner, Sebastian",Oliver Pretzel,"=""0312421133""","=""9780312421137""",0,4.31,Picador,Paperback,309,2003,2000,,2020/10/25,to-read,to-read (#280),to-read,,,,0,0,
37007780,The Billionaire Raj: A Journey Through India's New Gilded Age,James  Crabtree,"Crabtree, James",,"=""1524760064""","=""9781524760069""",0,3.85,Tim Duggan Books,Hardcover,416,2018,2018,,2020/10/19,to-read,to-read (#279),to-read,,,,0,0,
18951183,"The 4-Hour Work Week: Escape the 9-5, Live Anywhere and Join the New Rich",Timothy Ferriss,"Ferriss, Timothy",,"=""""","=""""",0,3.92,Ebury Digital,Kindle Edition,416,2011,2007,,2020/10/19,to-read,to-read (#278),to-read,,,,0,0,
34185892,Inglorious Empire: What the British Did to India,Shashi Tharoor,"Tharoor, Shashi",,"=""1849048088""","=""9781849048088""",5,4.17,C Hurst & Co,Hardcover,288,2017,2016,2020/10/11,2020/10/02,,,read,,,,1,0,
40275288,"The Priory of the Orange Tree (The Roots of Chaos, #1)",Samantha Shannon,"Shannon, Samantha",,"=""""","=""""",0,4.23,Bloomsbury Publishing,Kindle Edition,848,2019,2019,,2020/10/14,to-read,to-read (#277),to-read,,,,0,0,
38315,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,Nassim Nicholas Taleb,"Taleb, Nassim Nicholas",,"=""0812975219""","=""9780812975215""",0,4.08,Random House Trade Paperbacks,Paperback,368,2005,2001,,2020/10/08,to-read,to-read (#276),to-read,,,,0,0,
13248452,"The League of Extraordinary Gentlemen, Vol. 1",Alan Moore,"Moore, Alan",Kevin    O'Neill,"=""""","=""""",0,3.94,Vertigo Comics,Kindle Edition,176,2011,2000,,2019/06/18,to-read,to-read (#275),to-read,,,,0,0,
13327769,Unmanned (Y: The Last Man #1),Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, José Marzán Jr., Pamela Rambo, Clem Robins","=""""","=""""",5,4.08,Vertigo,Kindle Edition,129,2011,2003,2020/09/23,2019/06/18,,,read,,,,1,0,
769712,Palestine,Joe Sacco,"Sacco, Joe",Edward W. Said,"=""156097432X""","=""9781560974321""",0,4.20,Fantagraphics,Paperback,288,2001,1996,,2020/09/18,to-read,to-read (#274),to-read,,,,0,0,
19221218,Journalism,Joe Sacco,"Sacco, Joe",,"=""""","=""9781466832312""",0,4.25,Metropolitan Books,Kindle Edition,208,2012,2011,,2020/09/18,to-read,to-read (#273),to-read,,,,0,0,
36190092,The Age of Innocence,Edith Wharton,"Wharton, Edith",,"=""""","=""""",0,3.96,AmazonClassics,Kindle Edition,325,2017,1920,,2020/09/05,to-read,to-read (#272),to-read,,,,0,0,
4410574,The Case for India,Will Durant,"Durant, Will",,"=""""","=""""",0,4.30,Strand Book Stall,Hardcover,176,2007,1930,,2020/09/14,to-read,to-read (#271),to-read,,,,0,0,
10799,A Farewell to Arms,Ernest Hemingway,"Hemingway, Ernest",,"=""0099910101""","=""9780099910107""",4,3.81,Arrow Books,Paperback,293,2004,1929,2020/09/04,2020/08/27,,,read,,,,1,0,
80176,"Winesburg, Ohio",Sherwood Anderson,"Anderson, Sherwood",Ted Olson,"=""0192839772""","=""9780192839770""",0,3.84,"Oxford University Press, USA",Paperback,240,1999,1919,,2020/08/28,to-read,to-read (#270),to-read,,,,0,0,
18045891,Sharp Objects,Gillian Flynn,"Flynn, Gillian",,"=""""","=""""",0,4.01,Broadway Paperbacks,Paperback,254,2006,2006,,2020/08/28,to-read,to-read (#269),to-read,,,,0,0,
46945,Requiem for a Dream,Hubert Selby Jr.,"Jr., Hubert Selby","Darren Aronofsky, Richard Price","=""1560252480""","=""9781560252481""",0,4.09,Da Capo Press,Paperback,279,1999,1978,,2020/08/28,to-read,to-read (#268),to-read,,,,0,0,
28676,American Psycho,Bret Easton Ellis,"Ellis, Bret Easton",,"=""0679735771""","=""9780679735779""",0,3.81,Vintage Contemporaries / Random House,Paperback,399,1991,1991,,2020/08/28,to-read,to-read (#267),to-read,,,,0,0,
55030,Cosmos,Carl Sagan,"Sagan, Carl",,"=""0375508325""","=""9780375508325""",0,4.38,Random House,Mass Market Paperback,365,2002,1980,,2020/08/28,to-read,to-read (#266),to-read,,,,0,0,
201866,Lajja: Shame,Taslima Nasrin,"Nasrin, Taslima",Tutul Gupta,"=""0140240519""","=""""",0,3.54,Penguin,Paperback,216,2003,1993,,2020/08/28,to-read,to-read (#265),to-read,,,,0,0,
318742,The Souls of Black Folk,W.E.B. Du Bois,"Bois, W.E.B. Du","Donald B. Gibson, Monica W. Elbert","=""""","=""""",0,4.29,Penguin Classics,Paperback,288,1996,1903,,2020/08/28,to-read,to-read (#264),to-read,,,,0,0,
36072,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,"Covey, Stephen R.",Jim Collins,"=""0743269519""","=""9780743269513""",0,4.15,Free Press,Paperback,372,2004,1988,,2020/08/28,to-read,to-read (#263),to-read,,,,0,0,
44421879,They Called Us Enemy,George Takei,"Takei, George","Justin Eisinger, Steven Scott, Harmony Becker","=""""","=""""",4,4.40,Top Shelf Productions,Kindle Edition,212,2019,2019,2020/08/25,2020/08/24,,,read,,,,1,0,
54114950,Too Much and Never Enough: How My Family Created the World's Most Dangerous Man,Mary L. Trump,"Trump, Mary L.",,"=""""","=""""",4,3.82,Simon & Schuster,Kindle Edition,236,2020,2020,2020/08/22,2020/08/22,,,read,,,,1,0,
7170627,The Emperor of All Maladies: A Biography of Cancer,Siddhartha Mukherjee,"Mukherjee, Siddhartha",,"=""""","=""""",0,4.31,Scribner,Hardcover,571,2010,2010,,2020/08/20,to-read,to-read (#262),to-read,,,,0,0,
10357575,"1Q84 (1Q84, #1-3)",Haruki Murakami,"Murakami, Haruki","Jay Rubin, Philip Gabriel","=""0307593312""","=""9780307593313""",0,3.93,Knopf,Hardcover,925,2011,2009,,2020/08/17,to-read,to-read (#261),to-read,,,,0,0,
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,"=""""","=""""",5,3.93,Scribner,Paperback,180,2004,1925,,2020/01/19,,,read,,,,1,0,
170448,Animal Farm,George Orwell,"Orwell, George","Russell Baker, C.M. Woodhouse","=""0451526341""","=""9780451526342""",5,3.97,Signet Classics,Mass Market Paperback,141,1996,1945,,2020/08/12,,,read,,,,1,0,
36692478,There There,Tommy Orange,"Orange, Tommy",,"=""0525520376""","=""9780525520375""",5,3.98,Knopf,Hardcover,294,2018,2018,,2020/05/07,,,read,,,,1,0,
1845,Into the Wild,Jon Krakauer,"Krakauer, Jon",,"=""0385486804""","=""9780385486804""",3,4.00,Anchor Books,Paperback,203,1997,1996,2020/07/28,2019/07/15,,,read,,,,1,0,
37506348,Winners Take All: The Elite Charade of Changing the World,Anand Giridharadas,"Giridharadas, Anand",,"=""0451493249""","=""9780451493248""",0,4.16,Knopf Publishing Group,Hardcover,288,2018,2018,,2020/07/23,to-read,to-read (#260),to-read,,,,0,0,
9647295,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765365278""","=""9780765365279""",0,4.64,Tom Doherty,Mass Market Paperback,1258,2011,2010,,2020/07/17,to-read,to-read (#259),to-read,,,,0,0,
12262741,Wild: From Lost to Found on the Pacific Crest Trail,Cheryl Strayed,"Strayed, Cheryl",,"=""0307592731""","=""9780307592736""",0,4.04,Knopf,Hardcover,315,2012,2012,,2020/07/17,to-read,to-read (#258),to-read,,,,0,0,
77270,The Jungle Book,Rudyard Kipling,"Kipling, Rudyard",,"=""0812504690""","=""9780812504699""",4,3.91,Tor Classics ,Paperback,277,1992,1894,,2020/05/05,,,read,Listened to the full-cast dramatization from Audible. So engaging!,,,1,0,
28818221,Kindred: A Graphic Novel Adaptation,Damian Duffy,"Duffy, Damian","Octavia E. Butler, John Jennings, Nnedi Okorafor","=""141970947X""","=""9781419709470""",4,4.21,Harry N. Abrams,Hardcover,240,2017,2017,,2020/07/17,,,read,,,,1,0,
77103,The Glass Palace,Amitav Ghosh,"Ghosh, Amitav",,"=""0375758771""","=""9780375758775""",0,3.99,Random House Trade Paperbacks,Paperback,486,2002,2000,,2020/07/14,to-read,to-read (#257),to-read,,,,0,0,
67100,The Calcutta Chromosome,Amitav Ghosh,"Ghosh, Amitav",,"=""0380813947""","=""9780380813940""",0,3.48,Harper Perennial,Paperback,320,2001,1996,,2020/07/14,to-read,to-read (#256),to-read,,,,0,0,
3590,"The Adventures of Sherlock Holmes (Sherlock Holmes, #3)",Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""""","=""""",4,4.30,Oxford University Press,Paperback,389,1998,1892,2020/07/06,2020/07/06,,,read,,,,2,0,
92057,The Autobiography of Malcolm X,Malcolm X,"X, Malcolm",Alex Haley,"=""""","=""""",5,4.34,Ballantine Books,Mass Market Paperback,527,2015,1965,,2020/07/03,,,read,,,,1,0,
7184066,Fault Lines: How Hidden Fractures Still Threaten the World Economy,Raghuram G. Rajan,"Rajan, Raghuram G.",,"=""0691146837""","=""9780691146836""",0,4.11,Princeton University Press,Hardcover,260,2010,2010,,2020/07/01,to-read,to-read (#255),to-read,,,,0,0,
5297,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar","Jeffrey Eugenides, Douglas Tufano, Radu Tătărucă, Renata Tufano Ho","=""""","=""""",3,4.11,Random House: Modern Library,Paperback,272,2004,1890,2020/06/18,2020/06/18,,,read,"Great story, beautiful prose, although a bit rambling at times.",,,1,0,
